YearStart,LocationDesc,Question,Data_Value
2021,Delaware,Percentage of older adults who had a cholesterol screening within the past 5 years,95.74117647058823
2021,Delaware,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,88.92666666666668
2021,Delaware,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,53.0
2021,Delaware,Percentage of older adults who have not had any leisure time physical activity in the past month,31.835294117647063
2021,Delaware,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,11.764285714285714
2021,Delaware,Percentage of older adults who provided care for a friend or family member within the past month,21.826666666666664
2021,Delaware,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,27.06923076923077
2021,Delaware,Percentage of older adults who provided care to a friend or family member for six months or more,69.42307692307692
2021,Delaware,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",32.129411764705885
2021,Delaware,Percentage of older adults who reported binge drinking within the past 30 days,8.833333333333334
2021,Delaware,Percentage of older adults who reported influenza vaccine within the past year,60.28235294117647
2021,Delaware,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",17.825
2021,Delaware,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",81.53529411764706
2021,Delaware,Percentage of older adults with a lifetime diagnosis of depression,13.092857142857143
2021,Delaware,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,66.95
2021,Delaware,Physically unhealthy days (mean number of days in past month),4.24
2021,Delaware,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,33.08
2021,District of Columbia,Fair or poor health among older adults with doctor-diagnosed arthritis,26.99285714285714
2021,District of Columbia,Mean number of days with activity limitations in the past month,4.526666666666667
2021,District of Columbia,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",59.728571428571435
2021,District of Columbia,Percentage of older adults ever told they have arthritis,37.85333333333333
2021,District of Columbia,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",27.62
2021,District of Columbia,Percentage of older adults who are eating 2 or more fruits daily,49.03333333333333
2021,District of Columbia,Percentage of older adults who are eating 3 or more vegetables daily,24.533333333333335
2021,District of Columbia,Percentage of older adults who are experiencing frequent mental distress,9.28
2021,District of Columbia,Percentage of older adults who had a cholesterol screening within the past 5 years,97.13333333333334
2021,District of Columbia,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,87.79333333333334
2021,District of Columbia,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,52.72
2021,District of Columbia,Percentage of older adults who have not had any leisure time physical activity in the past month,22.62142857142857
2021,District of Columbia,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,12.226666666666667
2021,District of Columbia,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",31.88
2021,District of Columbia,Percentage of older adults who reported binge drinking within the past 30 days,8.78
2021,District of Columbia,Percentage of older adults who reported influenza vaccine within the past year,63.57333333333334
2021,District of Columbia,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",18.546666666666667
2021,District of Columbia,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",81.45333333333333
2021,District of Columbia,Percentage of older adults with a lifetime diagnosis of depression,18.32
2021,District of Columbia,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,30.95555555555556
2021,District of Columbia,Physically unhealthy days (mean number of days in past month),3.3800000000000003
2021,District of Columbia,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,32.385714285714286
2021,Georgia,Average of 20 or more hours of care per week provided to a friend or family member,38.48888888888889
2021,Georgia,Fair or poor health among older adults with doctor-diagnosed arthritis,34.513333333333335
2021,Georgia,Mean number of days with activity limitations in the past month,6.446666666666667
2021,Georgia,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",53.23125
2021,Georgia,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,16.87777777777778
2021,Georgia,Percentage of older adults ever told they have arthritis,42.98235294117647
2021,Georgia,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",36.22941176470588
2021,Georgia,Percentage of older adults who are eating 2 or more fruits daily,37.241176470588236
2021,Georgia,Percentage of older adults who are eating 3 or more vegetables daily,16.846666666666668
2021,Georgia,Percentage of older adults who are experiencing frequent mental distress,10.573333333333332
2021,Georgia,Percentage of older adults who had a cholesterol screening within the past 5 years,95.1888888888889
2021,Georgia,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,90.68125
2021,Georgia,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,58.32222222222222
2021,Georgia,Percentage of older adults who have not had any leisure time physical activity in the past month,32.15555555555555
2021,Georgia,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,13.906666666666666
2021,Georgia,Percentage of older adults who provided care for a friend or family member within the past month,22.96666666666667
2021,Georgia,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,25.177777777777777
2021,Georgia,Percentage of older adults who provided care to a friend or family member for six months or more,72.57777777777778
2021,Georgia,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",36.08235294117647
2021,Georgia,Percentage of older adults who reported binge drinking within the past 30 days,8.766666666666667
2021,Georgia,Percentage of older adults who reported influenza vaccine within the past year,51.88823529411765
2021,Georgia,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",25.494444444444444
2021,Georgia,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",74.50555555555555
2021,Georgia,Percentage of older adults with a lifetime diagnosis of depression,14.313333333333333
2021,Georgia,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,40.513333333333335
2021,Georgia,Physically unhealthy days (mean number of days in past month),4.793333333333334
2021,Georgia,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,39.17333333333333
2021,Guam,Fair or poor health among older adults with doctor-diagnosed arthritis,23.175
2021,Guam,Mean number of days with activity limitations in the past month,4.557142857142857
2021,Guam,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",30.45384615384615
2021,Guam,Percentage of older adults ever told they have arthritis,37.7
2021,Guam,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",32.223076923076924
2021,Guam,Percentage of older adults who are eating 2 or more fruits daily,37.016666666666666
2021,Guam,Percentage of older adults who are eating 3 or more vegetables daily,16.566666666666666
2021,Guam,Percentage of older adults who are experiencing frequent mental distress,7.9
2021,Guam,Percentage of older adults who had a cholesterol screening within the past 5 years,87.04375
2021,Guam,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,83.73333333333333
2021,Guam,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,50.81333333333334
2021,Guam,Percentage of older adults who have not had any leisure time physical activity in the past month,37.385714285714286
2021,Guam,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,22.766666666666666
2021,Guam,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",44.42666666666666
2021,Guam,Percentage of older adults who reported binge drinking within the past 30 days,19.814285714285713
2021,Guam,Percentage of older adults who reported influenza vaccine within the past year,40.193333333333335
2021,Guam,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",25.5
2021,Guam,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",74.81875
2021,Guam,Percentage of older adults with a lifetime diagnosis of depression,11.875
2021,Guam,Physically unhealthy days (mean number of days in past month),4.518181818181818
2021,Guam,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,33.7
2021,Hawaii,Average of 20 or more hours of care per week provided to a friend or family member,30.12
2021,Hawaii,Fair or poor health among older adults with doctor-diagnosed arthritis,27.329411764705885
2021,Hawaii,Mean number of days with activity limitations in the past month,5.488235294117647
2021,Hawaii,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",47.588235294117645
2021,Hawaii,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,16.511764705882353
2021,Hawaii,Percentage of older adults ever told they have arthritis,33.650000000000006
2021,Hawaii,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",22.883333333333333
2021,Hawaii,Percentage of older adults who are eating 2 or more fruits daily,33.2235294117647
2021,Hawaii,Percentage of older adults who are eating 3 or more vegetables daily,17.058823529411764
2021,Hawaii,Percentage of older adults who are experiencing frequent mental distress,9.970588235294118
2021,Hawaii,Percentage of older adults who had a cholesterol screening within the past 5 years,94.51666666666667
2021,Hawaii,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,87.08235294117648
2021,Hawaii,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,44.7
2021,Hawaii,Percentage of older adults who have not had any leisure time physical activity in the past month,22.5
2021,Hawaii,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,9.894117647058822
2021,Hawaii,Percentage of older adults who provided care for a friend or family member within the past month,21.705882352941178
2021,Hawaii,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,33.07666666666667
2021,Hawaii,Percentage of older adults who provided care to a friend or family member for six months or more,71.08
2021,Hawaii,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",29.78888888888889
2021,Hawaii,Percentage of older adults who reported binge drinking within the past 30 days,9.81764705882353
2021,Hawaii,Percentage of older adults who reported influenza vaccine within the past year,57.15555555555555
2021,Hawaii,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",18.22222222222222
2021,Hawaii,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",81.77777777777777
2021,Hawaii,Percentage of older adults with a lifetime diagnosis of depression,12.529411764705882
2021,Hawaii,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,30.47142857142857
2021,Hawaii,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,61.96666666666667
2021,Hawaii,Physically unhealthy days (mean number of days in past month),3.6647058823529415
2021,Hawaii,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,24.49411764705882
2021,Idaho,Average of 20 or more hours of care per week provided to a friend or family member,31.90833333333333
2021,Idaho,Fair or poor health among older adults with doctor-diagnosed arthritis,27.246153846153845
2021,Idaho,Mean number of days with activity limitations in the past month,6.076923076923077
2021,Idaho,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",57.25714285714286
2021,Idaho,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,12.183333333333332
2021,Idaho,Percentage of older adults ever told they have arthritis,41.66
2021,Idaho,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",34.6
2021,Idaho,Percentage of older adults who are eating 2 or more fruits daily,31.599999999999998
2021,Idaho,Percentage of older adults who are eating 3 or more vegetables daily,13.100000000000001
2021,Idaho,Percentage of older adults who are experiencing frequent mental distress,9.191666666666666
2021,Idaho,Percentage of older adults who had a cholesterol screening within the past 5 years,92.85000000000001
2021,Idaho,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,83.61538461538461
2021,Idaho,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,48.68666666666666
2021,Idaho,Percentage of older adults who have not had any leisure time physical activity in the past month,26.19333333333333
2021,Idaho,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,12.283333333333333
2021,Idaho,Percentage of older adults who provided care for a friend or family member within the past month,22.215384615384615
2021,Idaho,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,26.708333333333332
2021,Idaho,Percentage of older adults who provided care to a friend or family member for six months or more,73.14999999999999
2021,Idaho,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",37.228571428571435
2021,Idaho,Percentage of older adults who reported binge drinking within the past 30 days,9.075000000000001
2021,Idaho,Percentage of older adults who reported influenza vaccine within the past year,51.666666666666664
2021,Idaho,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",19.926666666666666
2021,Idaho,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",80.07333333333332
2021,Idaho,Percentage of older adults with a lifetime diagnosis of depression,16.621428571428574
2021,Idaho,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,61.47142857142857
2021,Idaho,Physically unhealthy days (mean number of days in past month),4.242857142857143
2021,Idaho,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,27.384615384615383
2021,Illinois,Average of 20 or more hours of care per week provided to a friend or family member,36.90833333333333
2021,Illinois,Fair or poor health among older adults with doctor-diagnosed arthritis,26.958333333333332
2021,Illinois,Mean number of days with activity limitations in the past month,6.721428571428571
2021,Illinois,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",57.84285714285714
2021,Illinois,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,12.066666666666668
2021,Illinois,Percentage of older adults ever told they have arthritis,40.29375
2021,Illinois,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",38.358823529411765
2021,Illinois,Percentage of older adults who are eating 2 or more fruits daily,29.160000000000004
2021,Illinois,Percentage of older adults who are eating 3 or more vegetables daily,13.049999999999999
2021,Illinois,Percentage of older adults who are experiencing frequent mental distress,9.757142857142856
2021,Illinois,Percentage of older adults who had a cholesterol screening within the past 5 years,93.21176470588235
2021,Illinois,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,90.82142857142857
2021,Illinois,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,47.71176470588235
2021,Illinois,Percentage of older adults who have not had any leisure time physical activity in the past month,33.26470588235294
2021,Illinois,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,11.214285714285714
2021,Illinois,Percentage of older adults who provided care for a friend or family member within the past month,18.392307692307693
2021,Illinois,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,27.34166666666667
2021,Illinois,Percentage of older adults who provided care to a friend or family member for six months or more,74.825
2021,Illinois,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",40.88823529411765
2021,Illinois,Percentage of older adults who reported binge drinking within the past 30 days,7.1499999999999995
2021,Illinois,Percentage of older adults who reported influenza vaccine within the past year,62.1
2021,Illinois,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",18.533333333333335
2021,Illinois,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",81.08823529411765
2021,Illinois,Percentage of older adults with a lifetime diagnosis of depression,14.978571428571428
2021,Illinois,Physically unhealthy days (mean number of days in past month),4.566666666666666
2021,Illinois,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,27.63076923076923
2021,Indiana,Average of 20 or more hours of care per week provided to a friend or family member,30.535714285714285
2021,Indiana,Fair or poor health among older adults with doctor-diagnosed arthritis,32.20666666666667
2021,Indiana,Mean number of days with activity limitations in the past month,5.95625
2021,Indiana,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",55.68125
2021,Indiana,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,18.040000000000003
2021,Indiana,Percentage of older adults ever told they have arthritis,44.42941176470588
2021,Indiana,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",40.56470588235294
2021,Indiana,Percentage of older adults who are eating 2 or more fruits daily,35.05294117647059
2021,Indiana,Percentage of older adults who are eating 3 or more vegetables daily,16.93125
2021,Indiana,Percentage of older adults who are experiencing frequent mental distress,11.81875
2021,Indiana,Percentage of older adults who had a cholesterol screening within the past 5 years,94.17647058823529
2021,Indiana,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,91.29375
2021,Indiana,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,54.45882352941176
2021,Indiana,Percentage of older adults who have not had any leisure time physical activity in the past month,31.788235294117644
2021,Indiana,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,16.935294117647057
2021,Indiana,Percentage of older adults who provided care for a friend or family member within the past month,23.55294117647059
2021,Indiana,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,22.7448275862069
2021,Indiana,Percentage of older adults who provided care to a friend or family member for six months or more,73.92
2021,Indiana,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",38.9
2021,Indiana,Percentage of older adults who reported binge drinking within the past 30 days,9.093333333333334
2021,Indiana,Percentage of older adults who reported influenza vaccine within the past year,54.800000000000004
2021,Indiana,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",24.523529411764706
2021,Indiana,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",75.47647058823529
2021,Indiana,Percentage of older adults with a lifetime diagnosis of depression,20.011764705882353
2021,Indiana,Physically unhealthy days (mean number of days in past month),5.129411764705883
2021,Indiana,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,32.10666666666667
2021,Iowa,Average of 20 or more hours of care per week provided to a friend or family member,20.108333333333334
2021,Iowa,Fair or poor health among older adults with doctor-diagnosed arthritis,23.946153846153848
2021,Iowa,Mean number of days with activity limitations in the past month,5.3428571428571425
2021,Iowa,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",60.646153846153844
2021,Iowa,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,15.978571428571428
2021,Iowa,Percentage of older adults ever told they have arthritis,40.19375
2021,Iowa,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",38.18666666666666
2021,Iowa,Percentage of older adults who are eating 2 or more fruits daily,37.40714285714286
2021,Iowa,Percentage of older adults who are eating 3 or more vegetables daily,12.466666666666667
2021,Iowa,Percentage of older adults who are experiencing frequent mental distress,9.346153846153847
2021,Iowa,Percentage of older adults who had a cholesterol screening within the past 5 years,91.725
2021,Iowa,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,87.57857142857142
2021,Iowa,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,47.44375
2021,Iowa,Percentage of older adults who have not had any leisure time physical activity in the past month,34.6375
2021,Iowa,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,13.258333333333333
2021,Iowa,Percentage of older adults who provided care for a friend or family member within the past month,22.27692307692308
2021,Iowa,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,21.745833333333334
2021,Iowa,Percentage of older adults who provided care to a friend or family member for six months or more,74.52499999999999
2021,Iowa,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",32.8
2021,Iowa,Percentage of older adults who reported binge drinking within the past 30 days,12.571428571428571
2021,Iowa,Percentage of older adults who reported influenza vaccine within the past year,60.675
2021,Iowa,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",22.33125
2021,Iowa,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",77.66875
2021,Iowa,Percentage of older adults with a lifetime diagnosis of depression,13.916666666666666
2021,Iowa,Physically unhealthy days (mean number of days in past month),4.053333333333333
2021,Iowa,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,25.115384615384617
2021,Kansas,Average of 20 or more hours of care per week provided to a friend or family member,29.615384615384617
2021,Kansas,Fair or poor health among older adults with doctor-diagnosed arthritis,29.2125
2021,Kansas,Mean number of days with activity limitations in the past month,5.635294117647058
2021,Kansas,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",57.926315789473676
2021,Kansas,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,13.13846153846154
2021,Kansas,Percentage of older adults ever told they have arthritis,45.769999999999996
2021,Kansas,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",38.9
2021,Kansas,Percentage of older adults who are eating 2 or more fruits daily,30.86315789473684
2021,Kansas,Percentage of older adults who are eating 3 or more vegetables daily,13.833333333333334
2021,Kansas,Percentage of older adults who are experiencing frequent mental distress,12.468421052631578
2021,Kansas,Percentage of older adults who had a cholesterol screening within the past 5 years,94.58500000000001
2021,Kansas,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,89.63529411764705
2021,Kansas,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,56.54
2021,Kansas,Percentage of older adults who have not had any leisure time physical activity in the past month,32.94
2021,Kansas,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,18.021052631578947
2021,Kansas,Percentage of older adults who provided care for a friend or family member within the past month,23.28235294117647
2021,Kansas,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,23.28333333333333
2021,Kansas,Percentage of older adults who provided care to a friend or family member for six months or more,74.61538461538461
2021,Kansas,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",39.76
2021,Kansas,Percentage of older adults who reported binge drinking within the past 30 days,10.325
2021,Kansas,Percentage of older adults who reported influenza vaccine within the past year,56.835
2021,Kansas,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",22.69473684210526
2021,Kansas,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",77.41499999999999
2021,Kansas,Percentage of older adults with a lifetime diagnosis of depression,17.94736842105263
2021,Kansas,Physically unhealthy days (mean number of days in past month),4.689473684210526
2021,Kansas,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,31.58125
2021,Kentucky,Average of 20 or more hours of care per week provided to a friend or family member,35.59166666666667
2021,Kentucky,Fair or poor health among older adults with doctor-diagnosed arthritis,43.34
2021,Kentucky,Mean number of days with activity limitations in the past month,8.171428571428573
2021,Kentucky,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",54.32666666666667
2021,Kentucky,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,16.599999999999998
2021,Kentucky,Percentage of older adults ever told they have arthritis,48.68666666666666
2021,Kentucky,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",42.43333333333333
2021,Kentucky,Percentage of older adults who are eating 2 or more fruits daily,29.071428571428573
2021,Kentucky,Percentage of older adults who are eating 3 or more vegetables daily,19.584615384615383
2021,Kentucky,Percentage of older adults who are experiencing frequent mental distress,14.391666666666666
2021,Kentucky,Percentage of older adults who had a cholesterol screening within the past 5 years,94.99333333333333
2021,Kentucky,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,93.44
2021,Kentucky,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,60.24666666666666
2021,Kentucky,Percentage of older adults who have not had any leisure time physical activity in the past month,36.26
2021,Kentucky,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,19.84
2021,Kentucky,Percentage of older adults who provided care for a friend or family member within the past month,23.72142857142857
2021,Kentucky,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,27.099999999999998
2021,Kentucky,Percentage of older adults who provided care to a friend or family member for six months or more,74.51428571428572
2021,Kentucky,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",50.18
2021,Kentucky,Percentage of older adults who reported binge drinking within the past 30 days,8.054545454545455
2021,Kentucky,Percentage of older adults who reported influenza vaccine within the past year,53.22666666666667
2021,Kentucky,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",31.033333333333335
2021,Kentucky,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",68.96666666666667
2021,Kentucky,Percentage of older adults with a lifetime diagnosis of depression,23.823076923076922
2021,Kentucky,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,65.26666666666667
2021,Kentucky,Physically unhealthy days (mean number of days in past month),6.221428571428571
2021,Kentucky,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,37.17142857142857
2021,Louisiana,Average of 20 or more hours of care per week provided to a friend or family member,38.237500000000004
2021,Louisiana,Fair or poor health among older adults with doctor-diagnosed arthritis,41.419999999999995
2021,Louisiana,Mean number of days with activity limitations in the past month,6.906666666666666
2021,Louisiana,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",56.46
2021,Louisiana,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,19.216666666666665
2021,Louisiana,Percentage of older adults ever told they have arthritis,47.575
2021,Louisiana,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",41.525
2021,Louisiana,Percentage of older adults who are eating 2 or more fruits daily,30.32
2021,Louisiana,Percentage of older adults who are eating 3 or more vegetables daily,10.753333333333334
2021,Louisiana,Percentage of older adults who are experiencing frequent mental distress,13.613333333333333
2021,Louisiana,Percentage of older adults who had a cholesterol screening within the past 5 years,96.45
2021,Louisiana,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,90.9
2021,Louisiana,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,62.6
2021,Louisiana,Percentage of older adults who have not had any leisure time physical activity in the past month,35.913333333333334
2021,Louisiana,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,18.293333333333333
2021,Louisiana,Percentage of older adults who provided care for a friend or family member within the past month,26.94583333333333
2021,Louisiana,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,23.920833333333334
2021,Louisiana,Percentage of older adults who provided care to a friend or family member for six months or more,73.60416666666667
2021,Louisiana,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",47.11875
2021,Louisiana,Percentage of older adults who reported binge drinking within the past 30 days,9.620000000000001
2021,Louisiana,Percentage of older adults who reported influenza vaccine within the past year,52.3625
2021,Louisiana,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",29.83125
2021,Louisiana,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",70.16875
2021,Louisiana,Percentage of older adults with a lifetime diagnosis of depression,20.6125
2021,Louisiana,Physically unhealthy days (mean number of days in past month),5.66875
2021,Louisiana,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,44.833333333333336
2021,Maine,Average of 20 or more hours of care per week provided to a friend or family member,30.925
2021,Maine,Fair or poor health among older adults with doctor-diagnosed arthritis,25.866666666666664
2021,Maine,Mean number of days with activity limitations in the past month,6.3999999999999995
2021,Maine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",59.94285714285714
2021,Maine,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,15.608333333333334
2021,Maine,Percentage of older adults ever told they have arthritis,45.626666666666665
2021,Maine,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",31.95
2021,Maine,Percentage of older adults who are eating 2 or more fruits daily,37.43076923076923
2021,Maine,Percentage of older adults who are eating 3 or more vegetables daily,14.608333333333334
2021,Maine,Percentage of older adults who are experiencing frequent mental distress,10.366666666666667
2021,Maine,Percentage of older adults who had a cholesterol screening within the past 5 years,76.75
2021,Maine,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,86.44166666666666
2021,Maine,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,49.04
2021,Maine,Percentage of older adults who have not had any leisure time physical activity in the past month,34.55333333333333
